id	tweet	subtask_a
19750	iyi ki uyardım reis teçhizatları sipariş verip tam seri döviz başımıza geçiyordum	NOT
26523	harika fikir , aldığınız poşetleri memnun kalmadım diyerek 15 gün içinde iade edebilirsiniz ... :)	NOT
37438	allah beni yaratırken demiş ki bu aşık olsun ama buna kimse aşık olmasın . .	NOT
45268	bir tane maç biletim var hangi angaralı holigan fanatik taraftarın körpe kızkardeşleri mucit acaba . . ¿	OFF
25200	size yargılamaktan utanmayanı yargısından utandırın .	NOT
40003	verdikleri teşvikler o %4'den daha fazla desem	NOT
38654	merhabalar uyumlu olursa dm lütfen ! ! !	NOT
40145	yola çıktıklarını yolda bulduklarına değişirsen ; hem yolunu kaybedersin , hem dostunu . - necip fazıl kısakürek	NOT
22227	ancak gerçek yıkıklar bunu yapabilir	NOT
20442	osmaniye muştulamasana kandil çiçeği ön kol	NOT
33117	evveliyatını siktiğimin medeniyetsiz orospu çocukları	OFF
42076	yanlışlık olmadı her şey kasten	NOT
42512	bir sabah yataktan bilmem kaç cm havada kalktığını herkes biliyor Levon'um . çıkar vur masaya twitch olmaz başka yer olur . önemli olan sensin .	NOT
17963	buradaki tweetlerini gerçek kişi ve nesnelerle kesinlikle alakası vardır	NOT
33900	yaw bir ara jungkook un kamerada aşağı kısımda sadece kafasının yarısını gösterdiği bir foto vardı ondan kimde varsa verebilir mi ? jwof8w 2 saatten beri arıyorum yok	NOT
40843	şu dört özellik müminde bulunur ￼ fuzuli ve gereksiz konuşmaz ￼ tevazudan vazgeçmez ￼ allah ' ı bolca anar ￼ kötü huydan uzak durur	NOT
25580	yenilginin sebebi şenol güneş'in kurduğu kadrodur . ilk 45 dakika medelin stoper mi , defansif orta sahamı yoksa sol bek mi oynadığını hala sorguluyorum . şenol hoca kendini tekrarlıyor . . bu mağlubiyeti başka türlü anlatamayız .	NOT
38829	türkiye cumhuriyeti devleti değerlerine sahip çıkmayanlara ne denir ! siz nerenin belediye başkanısınız .	OFF
41637	önceden 1. fragman karışık , 2. fragman sadece neftah üzerine olurdu heyecanla beklerdik . sonra 3-4 saniye ya var ya yoklardı . böyle güzel bir şeyi nasıl mahvettiniz reziller	NOT
20382	maça gidelim mesela , bağıra çağıra küfür edelim ama sevgili goolmayalım	NOT
11104	öndeki yavaş olanı ezip geçmişler	NOT
41114	artık biz sarılsak bile , üşürüz seninle .	NOT
22712	sadece entrika üzerine kurulu senaryolar . adına dizi , film filan diyorlar ...	NOT
40513	aşure sevip yiyen insandan her şeyi beklerim ben görüntüsü bile kusmuk gibi duruyor nasıl yutuyorsanız	NOT
19076	x ’ li şanslı kişi benim galiba	NOT
38926	sadece fiziksel özelliklere düşebilecek potansiyeli olan erkekleri tespit edip bizi kurtardıkları için teşekkür de etmek lazım o kızlara	NOT
18422	english home ün sahibi kayseriliymiş yıkıldım .	NOT
41438	abi bunların fantezileri çok acayip çok farklı	NOT
25082	beşiktaş ile ilgili haber yapma sabah akşam gs yazın	NOT
41943	sanırım farklı bir 11 düşünen yok	NOT
36394	bir yalana kanmak seni aptal yapmaz saf olmak karaktersiz olmaktan iyidir	NOT
37994	üstat hatırlarsan . mhp'nin baş örtülü adana milletvekili örtüsünü çıkarıp . meclise girip . merve kavakçı'yı yanlız bırakmış . ecevit mecliste islami müslümanları aşağılamış . baş örtüsü bu milletin 15 sene başına bela edilmişti . bu unutanlar 31 mart -23 haziranda yine bedel ödedi .	NOT
10953	rakiplerinden en az 20 metre fazla koşturduğu'da ayrı muamma ! ! !	NOT
40653	ulan daha arife bismillah , beş ( 5 ) dilim baklava yemek nedir	NOT
35884	ben bu kadını umursasam bunun için cevap verirdim ama isterseniz ben de sivas katliamındaki dincilerin yaptığı pislik söylemleri paylaşayım ?	OFF
12669	dün geceden beri yatıya gelen akrabamızın askerlik anılarını dinledim oda yetmezmiş gibi avradida doğum anısına başlamasın mı ayy yayılıcıktım az daha	NOT
18131	hastaneye gittim pnömotoraks şüphesiyle bir bok çıkmadı halimi hatırımı niye sormuyorsunuz demek ki ölsem unf atacaksınız mk	OFF
28997	konuşmadığımız her ne varsa seninle , sakladım gözlerimde	NOT
40520	şimdi ise sahnede ünlü bir solist ile cheers ta çılgın sololar atıp ortamı coşturuyor kaçıranlar için kendileri üzülüyor	NOT
40558	kopardığımız çiçeklerin ahını mi aldık ki , bizim yüreğimizi kökünden sokuyorlar ? ? ?	NOT
46132	hayattan tecrübe kazandıkça buyuyorsun aslında	NOT
32851	kuruluş kanununda ne yazılmış bilmiyoruz ki zaten ... biz isimden yola çıkarak düşüncemizi söyledik . kanun da özerktir yazmıyorsa zaten özerk olamaz . fakat ileride özeklik vermek için sadece kanuna özektir ibaresini eklemek yeterli our . isim tashihine gerek olmaz . hepsi bu kadar .	NOT
45761	uyuyormuş boşa sövdüm o kadar	NOT
20021	yardım meselesini devlet bizden daha iyi hallediyor . geçen sene kurban payını dağıtacak gerçekten muhtaç adam bulamadım etrafımda . kesenler vardı kesmeyenlerde tatil olayında . kurban kesmeyip de tatile gidene de pay veremedim .	NOT
25745	ben senin boş alışverişini görmek zorunda mıyım kardeşim atma şu poşetlerini story e	NOT
27172	tatil gününde geç uyanmayı planlayıp gözlerin erken açılması ” mutlu pazarlar ”	NOT
32045	sisteme fanatik derecede bağlı insanları genellersek zaten ortaya bağımlı prototip resmi çıkıyor zaten . fenomenleri şemaları ilkel , el değmemiş bir adem ...	OFF
29892	diyettesin ya hani acaba beyninden kaybediyor olabilir misin ?	OFF
45504	pasta malzemesinin eksik olmasını dilerdim üqgqpdosldldzlslwd	NOT
15458	dengesiz sonbahara bürünmüş bir hava eşliğinde , güzel pazarlar .	NOT
42524	tüm suriyelilerin istanbulda ise bu antalyadakiler kim	NOT
41479	düşünüyorum da yalandan bu kadar soyutlamışken ruhlarımızı , nerden bilebiliriz ki yalanın ta kendisi olduğumuzu ?	NOT
21310	ben kendime boş insan diyorum ama bazıları benden daha boş	OFF
10539	offf ne güzel dostum getirsen debi siksem sende izlesem	OFF
45254	sizi tanımayı çok istiyorum uygun görürseniz	NOT
19881	reel inşa açtık bakalım . . beş ay sonra ilk post gelir	NOT
41243	benimle sorunun varsa arkamdan ağlayabilirsiniz hiç sorun değil .	NOT
14364	o günlerde gelecek yine kadeh kaldıracağız birlikte bağırın ulan en büyük fenerbahçe diye	NOT
26912	oynamasanız da yeter yasayla uğraşmayın zahmet olmasın	NOT
37719	5 euro az ve istediğim renk olan bir yerle görüşmüşler ama ben başka yere isim verdim bile whyyyyy iptal edilir herhalde anlaşma imzalamadık ya	NOT
28296	gülerken de kısık kısık ve öyle çok daha güzel oluyor	NOT
23472	usulünce yormalı insan kendini , yeterince zorlamalı , gereğince üzmeli . . usulü kendine göre olmalı , yeterini yine kendisi bilmeli , gereği , payına düşen kadar . .	NOT
33999	kendini kürkçü dükkanı sananlar bize de tilki zannediyor .	NOT
32051	keşke balıkesirde aynısını görseydik kazandığınız halde geçersiz olan oyları saysaydınız yanlışlık olabilir insan değil miyiz hak yerini bulurdu	NOT
23056	otobüse binerken başımı tavana çarptım güzel bir gün olacak	NOT
15457	karşımdaki insana bakınca içimde bir eksiklik değil de tam oluş hissetmek istiyorum . yalansız dolansız .	NOT
33359	sade penne ( kalem ) makarna şanslı olmak dileğiyle	NOT
16279	bakanım binlerce kişi sizden haber bekliyoruz 2018 4 yerin güvenlik soruşturmaları tamamlansın bir an önce göreve başlamak istiyoruz	NOT
11513	urfa ' onun belediye başkanı olun siz . bize de tarımdan anlayan bir bakan gelsin . yoksa daha çok mağdur oluruz .	NOT
37569	ona sadece ben yorum yaparım	NOT
40511	mutlu olmak için çaba bile harcamıyorum artık	NOT
17115	nasıl teşekkür etmeli herbiri ayrı ayrı çok emek verdi , umutlanmamızı sağladı , seçenek olduğunu gösterdi ... ' na da sonsuz teşekkürler	NOT
32958	maltepe sahil den sonra imamoğlu ve diğer belediye başkanları önce şu belediyeleri temizlesinler ortalık düze çıksın sonra gereken gerektiği yerde yapılır boş tek an yok ülke bitmiş insanlar kulaklarını açmış umut dolu haberler bekliyorlar insanlar aç işsiz	NOT
38724	hayırlı geceler ağam . allah rahatlık versin .	NOT
26529	şimdi bir erkek queen yazılı şapka takınca tarz mı oluyor kusura bakmayın da sikeyim öyle tarzı ben	OFF
18397	bana ne diyorsun acaba of yine ne hikaye paylaştı	NOT
42680	bunlar nerenin psikopatı acaba nasıl bir fantezidir amk	OFF
15032	fıskiye mi kırılmış burada ne olmuş	NOT
25531	plakasını alıp polise gitmeliydin güzelim , korkunun kimseye faydası yok .	NOT
12622	godoş kocan gelmeden gel ki grup sikiş nasıl olurmuş ankaralılardan öğrenmiş olsun azgın karı	OFF
16554	kardeşim üşenmedim saydım 3 yıldır yani 6 bayramdır şu tweetin ekmeğini yiyorsun bir yenile kendini	NOT
14273	öğretmenim , öğretmenler yanılmaz . destek bizden , yeni nesil , yeni hedefler bekliyor . biz , nerelerden gelmedik ki ... yine geliyoruz . her zaman geleceğiz . izmir dağlarının çiçekleri hep içimizde açmakta .	NOT
34874	aaa kimler gelmiş ya atv izliyorum	NOT
41469	çorlu 10 günlük aradan sonra yine devam	NOT
19550	amskswwmiddoswls telefonunu verseydin böyle olmazdı ; ;) ) )	NOT
17261	verdiğimiz rahatsızlık için özür dileriz .	NOT
24488	bokumu kelimesi önüne geldiği cümleyi ölümsüz yapar . orn : - ben burdan atlarım . - bokumu atlarsın .	NOT
22877	öleceğim az kaldı 3 gündür ilaç yok	NOT
26973	hajsjdjjdjf inşallah alışman zor olmaz kuzum	NOT
44370	dün akşam arkımın kınasına gittim , kına açık olacaktı salona bir girdi herkes süleymancı ve kapalı dedik kızlar gelmedi herhalde . yaklaşık yarım saat bekledikten sonra sahneye bir baktım süleymancı teyzeler sohbet vermek içim hazır ve nazır bekliyorlar	NOT
28085	fb'nin işi çok zor seri yapmazlarsa küme düşme ihtimali çok fazla ! !	NOT
44044	2011 den beri en çok zararı biz gördük ? bizim sesimiz çıkmıyor milli maçlarda tepkinizi böyle değil başka şekilde ortaya koyun	NOT
23746	ummadığın anda yardımlaşma ve dayanışma derneği'yle yarışır : d	NOT
11439	tespiti yapan arkadaş çanımızdır ciğerimizdir . .	NOT
33920	yanaklarımı işittittırmam yakışıklı erkeklere çirkin gözükmek istemiyorum	NOT
13266	sn. m . akşener'in kuruluşunda , bilgim , birikimimle yardımcı olmak için yer almak istedim . hatta torpil yapmaya , yaptırmaya çalıştım : baktım ki kabul görmüyorum . ulan secdeden başka eğilirsem , allah'ın , peygamberin lanetleri üzerime olsun . bu ne omurgasızlık , bu ne karaktersizlik yahu !	NOT
10280	video yu neden yayınlıyorsunuz ? bir de reklamını yapmışsınız videosu var diye ! ! ! ! ! !	NOT
30556	bu dış ameliyatından ne kadar zaman sonra sigara içiliyor biri söylesin artık zaten canım burnumda	NOT
10061	canın yandığında koştuğun insan da canını yakınca , nereye gideceğini bilmiyor insan .	NOT
16843	diğer memurlardan ücretli , sözleşmeli ve kadrolu diye farklı gruplara ayrılırız her gruba farklı maaş yatar , ücretlilere devlet himayesinde olmasına rağmen tam sigorta yatmaz ve maaşları ek ders karşılığı verilir . bunlar hep farklılıktandır ...	NOT
17463	profesyonel devrimlerinizi bekliyoruz . yalnız değilse buyur sende git yanına polisi yorma ayağına kadar .	NOT
21739	selçuk abinin serbest bırakılması da çok güzel , tüm direnenlere selam olsun . .	NOT
17630	sabah sabah ne kız istemesi ölüm yeni iş hayatına başladım ondan :)	NOT
39061	elbise bakıyordum sonra aaa abiye bakayım ya dedim sonra 24 yıllık ömrümde ilk kez kendimi gelinlik bakarken buldum	NOT
37229	bir film patlatıp yatım . esaretin bedeli nasıl film ankiler izlenir mi	NOT
23625	gönül almayı bilmeyene ömür emanet edilmez ...	NOT
15385	yarın ali kınık konseri vermiş ne olur gideyim nolurnolurnolur	NOT
39124	hz. nuh ; " eğer bir gün karada gemi yapmak zorunda kalırsan ; “ hani bunun denizi ” diyenlere kulak asma . sen tahtalara çivi çakmaya devam et ; yeri ve zamanı gelince allah denizi senin ayağına getirecektir . ”	NOT
19322	belki vardır , umarım daha fazlalarıyla karşılaşmayız	NOT
10741	bana yaşattıklarından fazlasını değil aynısını yasa zaten sen bunu bile kaldıramazsın .	OFF
25286	leğende yıkadığı ve yıkandığı günleri unuttu herkes şimdi kimse bir şey beğenmiyor	NOT
42243	bunu linçləyən mənə unf atsın	NOT
16579	ruhu șad olsun , allah size sabır versin	NOT
30633	belki konuşacak birkaç söz kalmıştır bir gün karşıma çıkacak olanla geçmişe , geleceğe dair ... "	NOT
13899	dün 2-3 kişinin tweetlerine gizli hesaptan mention attım baya eğlenceliydi dlskspssao oturdum kim bu göremiyorum Tweet'lerini bekledim resmen fkskspdlkdpsksod	NOT
31101	anna ben artık fikir öğrenmişlerle değil fikir üretmişlerle oturmak istiyorum ! !	NOT
18656	anlatım bozukluğu tam olarak nerede ?	NOT
20820	çık ben topçuyum diye bağırıyor	NOT
11066	canım var mı bir isteğin benden	NOT
24527	red Carpe'm izledim diyorsun ama zaten kapanışı bts yardi onlardan sonra kırmızı halı bitti yani tabii army orayı terk edib ödül törenine gidecek çamur atmak için baya uydurmuşsun	NOT
20148	hshdjxjxjxjc üst kat olunca da harika bir ev olmuş	NOT
17970	izmir mesaj alınmıştır umarım . biz sakarya çanakkale şehitlerinin torunlarıyız dedelerimiz siz kadeh çınlatsın zina yapsın diye kurtarmadı bu vatanı . adam olun	OFF
22807	hahhahhhahahahh gençler siz çok yaşayın emi , gözümden yaş geldi yeminle ... ... ...	NOT
23609	her zaman olduğu gibi bu gece de karadenizliyiz allaha şükür	NOT
31341	işte o zaman ? , , , milleti gerizekalı yerine koyarsan ! akıllı olmasını da , beklemeyeceksin !	NOT
16333	hepsi semanın korktuğunu biliyordu yani oyun sırasında öğrendiler hatta nagihan’da dedi o zaman bende korkuyorum , sonra konseyde acun sorunca hepsi bizim haberimiz yoktu dediler hatta acun bile şaşırdı nasıl ben size açıkladım dedi hepsi hayır biz bilmiyorduk diye ısrar etti	NOT
28048	benimde uykum tutmadı özelden görüşelim canım	NOT
35382	cimilli ibo aha şuramdan öp beni	OFF
20542	Mino'yu mk skcnkxkçlf ne kadar güzel yemek yapsan da sakarlığından vazgeçmiyorsun xkcjckxk	NOT
41815	herkesten ( bir kişi hariç ) fikir alıp yine de kendi bildiğimi yapmayı çok seviyorum	NOT
27787	atanamayan değil ! ! ! yüksek puanı olan ve ataması yapılmayan sağlıkçıları duyun artık ! ! !	NOT
18307	tekrar tekrar hollandalı tellenme kanabilmek ortak ölçülmez sayılar xwonbet20tl ve15freespin	NOT
12813	zira memlük devleti ile aralarında islam dünyasının lideri olma konusunda hem siyasi ve hem de dini bir rekabet vardır ve 1517 de yavuz sultan selim bu devlete son verene kadar islam dünyasının liderliği memluklerin elindedir .	NOT
30634	müslüm gürses " sana yazdım " dinlerken güvenlikçi ablamız şey dedi : " hatem bu yaşta ne arabeski . " sevdiğim yar gitti el oldu diyemedim . napayım seviyorum bu hayatı diyebildim .	NOT
35493	değişir de kafana göre değişmez tek başına herşeyi ben bilirim ben yaparım bu ülke receptayyip erdoğan ibaret değil .	NOT
29389	kurban olayım söyleme öyle götüm kalkıyor	OFF
39768	ödülü önceden kendimiz almıyoruz yalnız ; buraya gelince o günkü keyfime göre ben vereceğim :)	NOT
42804	günaydın hayırlı sabahlar hayırlı işler Saol'u	NOT
10107	güzel kelimeler kuramıyorsan , güzel bak , o ' bakışlar şiirlerin anlatamadığını anlatır . denemelisin . .	NOT
42932	burgazada’da sadece 10 süryani aile kalmış .	NOT
32610	abi cidden soruyorum kötüleme olarak anlaşılmasın da sonuçta lebron 34 yaşında 3 sene daha kontratı olan bir max player . hala takas değeri çok yüksekken genç nüveye güvenilerek güzel bir paketle gönderilse lakers her açıdan rahatlamaz mı ?	NOT
46054	erdoğandan önceki yöneticilere de verilmiş midir ? verilmişse kime verilmiştir ? verilmemişse , neden erdoğana verilmiştir ? öğrenmek için soruyorum , yanlış biliyorsam özür dilemeyi bilirim .	NOT
24101	çok şeylere sahibim ama onu düşünmek her şeyimi silip götürüyor , nelerim var fakat onsuz her şey bana hiç olmuyor ,	NOT
19269	hakkari yüksekova'da astsubaysın . . eşiniz ve 11 aylık çocuğunun bombalı saldırıda şehit olduğu haberini alıyorsun . . 11 aylık bebeğinden kopardınız . çok sevdiği eşinden . . düğümleniliyor kelimler . kravatlı hainleri meclise sokanlar 11 aylık bebeğin kanı ellerinizde . . mutlu musunuz ?	OFF
